time ~/seamc castle-10.tif OUT-castle-10.tif -71
0.000000 sec this iteration (338)
0.000000 sec this iteration (337)
0.000000 sec this iteration (336)
0.000000 sec this iteration (335)
0.000000 sec this iteration (334)
0.000000 sec this iteration (333)
0.000000 sec this iteration (332)
0.000000 sec this iteration (331)
0.000000 sec this iteration (330)
0.000000 sec this iteration (329)
0.000000 sec this iteration (328)
0.000000 sec this iteration (327)
0.000000 sec this iteration (326)
0.000000 sec this iteration (325)
0.000000 sec this iteration (324)
0.000000 sec this iteration (323)
0.000000 sec this iteration (322)
0.000000 sec this iteration (321)
0.000000 sec this iteration (320)
0.000000 sec this iteration (319)
0.000000 sec this iteration (318)
0.000000 sec this iteration (317)
0.000000 sec this iteration (316)
0.000000 sec this iteration (315)
0.000000 sec this iteration (314)
0.000000 sec this iteration (313)
0.000000 sec this iteration (312)
0.000000 sec this iteration (311)
0.000000 sec this iteration (310)
0.000000 sec this iteration (309)
0.000000 sec this iteration (308)
0.000000 sec this iteration (307)
0.000000 sec this iteration (306)
0.000000 sec this iteration (305)
0.000000 sec this iteration (304)
0.000000 sec this iteration (303)
0.000000 sec this iteration (302)
0.000000 sec this iteration (301)
0.000000 sec this iteration (300)
0.000000 sec this iteration (299)
0.000000 sec this iteration (298)
0.000000 sec this iteration (297)
0.000000 sec this iteration (296)
0.000000 sec this iteration (295)
0.000000 sec this iteration (294)
0.000000 sec this iteration (293)
0.000000 sec this iteration (292)
0.000000 sec this iteration (291)
0.000000 sec this iteration (290)
0.000000 sec this iteration (289)
0.000000 sec this iteration (288)
0.000000 sec this iteration (287)
castle-40.tif -> OUT-castle-40.tif (-285 x 0)
(w x h) IN: 571 x 387  OUT: 286 x 387

real	0m3.399s
user	0m3.376s
sys	0m0.020s
time ~/seamc castle-50.tif OUT-castle-50.tif -357
0.000000 sec this iteration (714)
0.000000 sec this iteration (713)
1.000000 sec this iteration (712)
0.000000 sec this iteration (711)
0.000000 sec this iteration (710)
0.000000 sec this iteration (709)
0.000000 sec this iteration (708)
0.000000 sec this iteration (707)
0.000000 sec this iteration (706)
0.000000 sec this iteration (705)
0.000000 sec this iteration (704)
0.000000 sec this iteration (703)
0.000000 sec this iteration (702)
0.000000 sec this iteration (701)
0.000000 sec this iteration (700)
0.000000 sec this iteration (699)
0.000000 sec this iteration (698)
0.000000 sec this iteration (697)
0.000000 sec this iteration (696)
0.000000 sec this iteration (695)
0.000000 sec this iteration (694)
0.000000 sec this iteration (693)
0.000000 sec this iteration (692)
0.000000 sec this iteration (691)
0.000000 sec this iteration (690)
0.000000 sec this iteration (689)
0.000000 sec this iteration (688)
0.000000 sec this iteration (687)
0.000000 sec this iteration (686)
0.000000 sec this iteration (685)
0.000000 sec this iteration (684)
0.000000 sec this iteration (683)
0.000000 sec this iteration (682)
0.000000 sec this iteration (681)
0.000000 sec this iteration (680)
0.000000 sec this iteration (679)
0.000000 sec this iteration (678)
0.000000 sec this iteration (677)
0.000000 sec this iteration (676)
0.000000 sec this iteration (675)
0.000000 sec this iteration (674)
0.000000 sec this iteration (673)
0.000000 sec this iteration (672)
0.000000 sec this iteration (671)
0.000000 sec this iteration (670)
1.000000 sec this iteration (669)
0.000000 sec this iteration (668)
0.000000 sec this iteration (667)
0.000000 sec this iteration (666)
0.000000 sec this iteration (665)
0.000000 sec this iteration (664)
0.000000 sec this iteration (663)
0.000000 sec this iteration (662)
0.000000 sec this iteration (661)
0.000000 sec this iteration (660)
0.000000 sec this iteration (659)
0.000000 sec this iteration (658)
0.000000 sec this iteration (657)
0.000000 sec this iteration (656)
0.000000 sec this iteration (655)
0.000000 sec this iteration (654)
0.000000 sec this iteration (653)
0.000000 sec this iteration (652)
0.000000 sec this iteration (651)
0.000000 sec this iteration (650)
0.000000 sec this iteration (649)
0.000000 sec this iteration (648)
0.000000 sec this iteration (647)
0.000000 sec this iteration (646)
0.000000 sec this iteration (645)
0.000000 sec this iteration (644)
0.000000 sec this iteration (643)
0.000000 sec this iteration (642)
0.000000 sec this iteration (641)
0.000000 sec this iteration (640)
0.000000 sec this iteration (639)
0.000000 sec this iteration (638)
0.000000 sec this iteration (637)
0.000000 sec this iteration (636)
0.000000 sec this iteration (635)
0.000000 sec this iteration (634)
0.000000 sec this iteration (633)
0.000000 sec this iteration (632)
0.000000 sec this iteration (631)
0.000000 sec this iteration (630)
0.000000 sec this iteration (629)
